report_id,instrument,product1_id,product2_id,product3_id,result
2496,6,6.0,4.0,,1500
2496,10,7.0,5.0,,300
2496,15,7.0,3.0,,0.654
2496,9,6.0,3.0,5.0,2.75
2496,19,6.0,,,5045.09
2496,19,6.0,5.0,,5157.17
254,6,6.0,5.0,,
254,5,0.0,5.0,,
254,10,6.0,4.0,,
254,17,7.0,1.0,5.0,
255,3,7.0,3.0,5.0,3.2
255,3,7.0,,,2.7
255,10,7.0,1.0,4.0,450.5
255,6,0.0,1.0,,1550
255,13,6.0,5.0,,85
255,7,6.0,2.0,5.0,6.8
255,19,7.0,1.0,4.0,7070.48
255,19,7.0,3.0,4.0,7236.41
264,9,6.0,2.0,,2.7
264,14,7.0,2.0,,500
264,18,6.0,4.0,,0.75
264,12,0.0,2.0,,15
264,17,0.0,1.0,,10
3,5,7.0,3.0,4.0,250.35
3,11,0.0,1.0,4.0,1050.5
3,1,7.0,1.0,5.0,350.2
3,14,7.0,,,0.55
3,12,6.0,5.0,,10.5
3,17,0.0,1.0,5.0,25.8
3,16,0.0,3.0,,30.3
3,18,7.0,1.0,5.0,0.45
3,13,7.0,,,90
3,19,0.0,3.0,5.0,2744.95
301,5,0.0,3.0,5.0,
301,7,7.0,3.0,,
304,16,,1.0,,25
304,9,,2.0,,1.2
304,15,,,,0.5
304,11,,3.0,,2800
304,17,,1.0,5.0,75
325,18,0.0,2.0,,0.35
325,18,6.0,3.0,,0.6
325,12,6.0,5.0,,10.5
325,12,0.0,1.0,,8.5
325,8,0.0,5.0,,750
325,8,7.0,,,1000
333,13,6.0,5.0,,145
333,4,6.0,5.0,,350
333,0,,,,
333,8,7.0,3.0,5.0,980
333,18,7.0,3.0,5.0,0.5
333,0,,,,
333,2,7.0,2.0,5.0,52
333,16,6.0,4.0,,28
333,0,,,,
333,19,0.0,2.0,5.0,1822.54
333,19,6.0,2.0,4.0,5117.26
333,0,7.0,5.0,,12000
333,10,6.0,4.0,,250
333,0,,,,
351,6,6.0,1.0,,1570
351,13,6.0,1.0,,120
351,8,0.0,3.0,4.0,820
351,4,0.0,2.0,4.0,765
351,10,0.0,2.0,,45.2
351,16,7.0,3.0,4.0,30
351,11,0.0,4.0,,950
351,19,0.0,2.0,4.0,1864.54
351,19,6.0,2.0,4.0,5181.57
354,15,7.0,2.0,,4.523
354,15,7.0,2.0,4.0,3.212
354,7,7.0,1.0,5.0,5.6
354,3,7.0,4.0,,2.3
354,3,7.0,1.0,4.0,1.9
354,10,0.0,1.0,4.0,345.67
354,16,0.0,2.0,5.0,15.2
354,7,0.0,4.0,,6.8
354,19,0.0,1.0,5.0,2945.91
354,1,6.0,1.0,,550.4
354,19,6.0,3.0,4.0,4911.39
378,9,6.0,1.0,4.0,1.8
378,18,0.0,,,0.55
378,11,0.0,,,2800
378,13,6.0,,,150
378,14,7.0,2.0,4.0,450
378,3,6.0,1.0,4.0,2.1
378,1,0.0,,,450
378,16,7.0,2.0,4.0,25
378,8,6.0,,,1200
38,10,6.0,3.0,5.0,12.4
38,5,6.0,3.0,4.0,73.5
38,1,6.0,2.0,5.0,210.6
38,7,0.0,1.0,4.0,5.8
38,2,6.0,,,
38,16,6.0,1.0,,28.7
38,14,6.0,3.0,5.0,320.2
38,3,6.0,1.0,,1.8
38,8,6.0,2.0,5.0,1450
38,19,6.0,2.0,,
380,14,,,,350
380,19,,,,2524.24
380,15,,,,0.005
380,2,6.0,2.0,4.0,65
380,7,0.0,3.0,4.0,7.2
380,9,6.0,2.0,5.0,2.8
380,11,6.0,2.0,4.0,1800
380,13,0.0,3.0,4.0,95
398,14,6.0,,,0.1
398,7,,,,7
398,11,,,,1720
398,19,,,,2620.91
4,4,6.0,2.0,,456.7
4,4,7.0,1.0,4.0,982.5
4,17,6.0,3.0,,72.8
4,8,0.0,5.0,,1530
4,8,7.0,2.0,,957
4,14,7.0,2.0,4.0,550.3
4,19,0.0,2.0,5.0,1897.86
4,19,6.0,3.0,5.0,5074.57
4,18,,3.0,,0.678
411,2,,,,47
411,1,,,,350
411,7,,,,8.3
411,5,7.0,,,234.56
411,4,,,,125.4
411,3,,,,1.8
411,14,0.0,,,500
411,19,,,,7320.44
411,19,,,,2939.28
413,1,7.0,3.0,5.0,450.5
413,4,0.0,2.0,,250.1
413,10,7.0,4.0,,8.75
413,12,7.0,1.0,5.0,5.8
413,17,0.0,5.0,,0.25
413,14,0.0,3.0,,200
413,8,7.0,5.0,,1200
413,3,0.0,,,0.5
413,16,7.0,4.0,,25
413,9,7.0,1.0,,1.2
422,1,0.0,4.0,,550.75
422,6,7.0,4.0,,1250
422,9,0.0,2.0,4.0,1.2
422,2,0.0,3.0,,37.5
422,14,7.0,4.0,,450
422,7,6.0,,,7.2
422,12,6.0,,,13.5
427,7,7.0,3.0,4.0,7.2
427,7,0.0,5.0,,6.8
427,14,6.0,3.0,5.0,250
427,14,6.0,4.0,,300
427,15,7.0,1.0,,0.005
427,16,7.0,1.0,5.0,28
427,6,7.0,1.0,4.0,1500
427,5,7.0,4.0,,35
427,1,0.0,3.0,5.0,450
427,4,7.0,5.0,,5.5
427,19,7.0,5.0,,7744.27
427,19,0.0,1.0,4.0,3138.2
427,19,7.0,1.0,5.0,7378.83
457,8,7.0,,,1200
457,2,7.0,,,37
457,0,0.0,3.0,5.0,8000
457,18,7.0,3.0,4.0,0.75
458,9,7.0,2.0,,2.5
458,16,7.0,2.0,4.0,15.2
458,17,6.0,3.0,,0.089
458,11,6.0,3.0,4.0,1450
458,5,0.0,,,50.7
458,9,0.0,,,3.1
46,1,7.0,,,800
46,19,7.0,,,7168.93
46,19,0.0,,,2950.75
479,5,,,,
479,5,,,,
479,19,,,,
479,17,,,,
479,11,,,,
490,3,,,,
490,13,,,,
490,1,,,,
490,17,,,,
490,12,,,,
490,11,,,,
490,3,,,,
490,13,,,,
507,0,7.0,1.0,,8000
507,0,6.0,3.0,5.0,12000
507,6,7.0,2.0,5.0,150
507,6,6.0,2.0,5.0,350
507,14,7.0,3.0,4.0,500
507,14,7.0,3.0,,250
507,10,7.0,1.0,,0.5
507,10,6.0,3.0,5.0,0.8
507,12,7.0,2.0,5.0,5
507,12,6.0,2.0,5.0,8
507,18,7.0,3.0,4.0,0.75
507,18,7.0,3.0,,0.65
507,19,6.0,3.0,,5130.62
507,19,0.0,3.0,5.0,2705.57
508,4,7.0,3.0,5.0,25.6
508,17,7.0,5.0,,50.2
508,4,0.0,2.0,5.0,300.8
508,18,6.0,1.0,,0.45
508,18,0.0,1.0,4.0,0.75
508,13,6.0,4.0,,120
508,10,6.0,2.0,5.0,850.3
533,11,6.0,2.0,,1600
533,17,7.0,3.0,5.0,50
533,4,6.0,5.0,,300
533,7,6.0,2.0,5.0,7.5
533,8,0.0,1.0,4.0,1200
54,4,6.0,1.0,,845.2
54,13,7.0,2.0,4.0,145
54,7,0.0,2.0,,7.5
54,2,7.0,1.0,4.0,37
54,15,0.0,1.0,,0.003
54,8,6.0,1.0,5.0,1500
54,12,7.0,4.0,,12.5
54,19,6.0,3.0,,5141.64
54,19,0.0,4.0,,2700.23
566,14,6.0,2.0,,320
566,0,,,,
566,19,6.0,2.0,4.0,5246.93
566,19,6.0,1.0,,4813.86
57,5,7.0,,,
57,5,0.0,3.0,4.0,
57,5,0.0,2.0,5.0,
57,9,0.0,2.0,5.0,
57,9,7.0,,,
57,9,6.0,1.0,5.0,
57,15,0.0,3.0,4.0,
57,15,7.0,2.0,4.0,
57,6,6.0,1.0,5.0,
57,6,7.0,3.0,,
57,6,0.0,2.0,5.0,
583,9,6.0,1.0,5.0,1.8
583,7,7.0,,,8.5
583,3,6.0,3.0,4.0,2.4
583,8,6.0,1.0,4.0,1250
583,16,7.0,3.0,4.0,20
625,13,6.0,2.0,4.0,145
625,17,7.0,4.0,,12.5
625,13,6.0,1.0,5.0,165
625,17,7.0,1.0,,9
625,14,0.0,3.0,4.0,350
625,19,0.0,2.0,4.0,2027.34
625,19,7.0,,,7412.58
625,15,0.0,,,2.5
625,11,6.0,5.0,,2500
625,18,7.0,3.0,5.0,0.75
63,15,6.0,1.0,5.0,
63,16,7.0,2.0,,
63,3,7.0,2.0,5.0,
63,11,7.0,1.0,5.0,
63,12,7.0,1.0,,
646,11,6.0,1.0,,
646,1,6.0,1.0,5.0,
646,3,6.0,1.0,,
646,8,7.0,5.0,,
646,4,7.0,1.0,4.0,
646,17,7.0,5.0,,
646,5,7.0,3.0,,
646,14,0.0,3.0,4.0,
646,19,6.0,3.0,5.0,
646,19,7.0,,,
646,19,0.0,1.0,5.0,
658,18,6.0,1.0,,
658,16,7.0,5.0,,
658,7,0.0,1.0,,
661,14,6.0,3.0,4.0,853.4
661,3,0.0,3.0,5.0,2.3
67,17,7.0,1.0,4.0,25.678
67,8,7.0,4.0,,1500.35
67,4,7.0,1.0,5.0,89.5
67,18,6.0,5.0,,0.789
67,16,6.0,3.0,5.0,35.2
67,1,0.0,3.0,5.0,650.45
67,7,6.0,1.0,5.0,7.2
67,3,6.0,2.0,4.0,3.56
67,13,7.0,1.0,4.0,50
67,10,6.0,3.0,5.0,650.25
67,19,,,,5175
67,19,,,,7737.43
690,19,7.0,3.0,,
690,19,0.0,,,
692,4,,,,500
692,5,,,,250
692,13,,,,120
692,7,,,,7
692,12,,,,15
692,8,,,,1500
692,17,,,,50
692,2,,,,37
692,16,,,,28
692,1,,,,850
692,19,,,,2062.71
692,19,,,,7835.67
692,19,,,,7323.88
712,8,0.0,2.0,5.0,1500
712,13,7.0,,,120
712,0,0.0,5.0,,5000
712,16,6.0,2.0,4.0,25
712,19,6.0,3.0,5.0,5137.78
712,19,6.0,1.0,,4746.57
758,14,0.0,3.0,4.0,
758,19,6.0,3.0,5.0,
758,19,6.0,5.0,,
758,19,7.0,1.0,,
758,9,0.0,1.0,,
758,13,7.0,3.0,5.0,
758,0,6.0,2.0,4.0,
762,9,6.0,2.0,5.0,3.2
762,9,6.0,1.0,4.0,2.8
762,0,0.0,5.0,,12000
762,0,7.0,3.0,5.0,14000
762,8,0.0,3.0,4.0,1500
762,8,7.0,4.0,,1800
762,6,6.0,1.0,,800
762,18,0.0,1.0,,0.3
762,11,7.0,1.0,5.0,3500
768,11,0.0,1.0,,1600
768,12,7.0,1.0,4.0,10.5
777,9,7.0,,,2.5
777,9,6.0,,,1.75
777,9,,,,1.2
778,8,7.0,2.0,4.0,1340
778,19,7.0,2.0,5.0,7720.2
778,18,6.0,4.0,,0.59
778,9,0.0,,,2.1
778,0,6.0,3.0,5.0,8000
778,2,0.0,2.0,4.0,37
778,6,0.0,2.0,5.0,650
778,10,7.0,1.0,4.0,110
778,16,7.0,2.0,4.0,25
780,6,7.0,1.0,,1500
780,6,6.0,2.0,,1750
813,8,,,,
813,3,,,,
813,5,,,,
813,15,,,,
817,1,0.0,,,300
817,19,0.0,,,1983.03
826,17,0.0,1.0,,24.56
826,10,7.0,3.0,4.0,350.75
826,4,7.0,4.0,,95.8
826,5,7.0,3.0,4.0,250.4
826,8,6.0,1.0,,1500
826,1,0.0,,,550
826,11,7.0,3.0,5.0,1802
826,0,0.0,1.0,,12000
826,19,6.0,2.0,4.0,5094.54
826,19,0.0,2.0,,1861.87
826,19,6.0,3.0,5.0,5212.75
827,7,6.0,5.0,,7.5
827,17,6.0,,,0.005
827,6,6.0,2.0,5.0,850
827,13,6.0,1.0,,110
827,14,0.0,4.0,,400
84,4,6.0,3.0,4.0,550
84,6,0.0,3.0,5.0,1250
84,0,7.0,,,12000
84,15,0.0,4.0,,6.5
84,17,0.0,2.0,5.0,75
84,18,6.0,,,0.8
84,12,6.0,3.0,4.0,10
84,14,0.0,,,500
84,19,6.0,4.0,,4925.02
84,19,7.0,1.0,,7165.85
84,19,6.0,3.0,4.0,5014.46
849,3,6.0,5.0,,2.5
849,8,7.0,2.0,4.0,750
853,12,7.0,5.0,,15
853,0,7.0,1.0,5.0,12000
853,16,0.0,3.0,4.0,25
853,8,0.0,2.0,4.0,800
853,15,0.0,,,0.005
853,13,7.0,5.0,,70
853,4,7.0,1.0,5.0,250
853,6,0.0,3.0,4.0,650
853,3,0.0,2.0,4.0,2.5
853,19,6.0,1.0,,4959.28
853,19,0.0,2.0,5.0,1830.94
866,3,0.0,2.0,,2.8
866,7,7.0,3.0,,5.5
866,4,7.0,1.0,,320
891,6,7.0,1.0,,1750
891,12,0.0,3.0,5.0,15
891,14,6.0,3.0,5.0,500
891,15,7.0,3.0,5.0,0.005
891,3,0.0,1.0,,2.5
908,18,6.0,3.0,4.0,0.425
908,6,0.0,,,1125
908,5,7.0,5.0,,250
908,2,6.0,1.0,5.0,37
908,3,7.0,1.0,4.0,2.5
908,7,6.0,,,6.5
908,10,7.0,4.0,,150
908,15,0.0,2.0,5.0,0.007
908,8,7.0,,,750
908,19,7.0,1.0,,7171.08
908,19,7.0,,,7704.28
948,18,7.0,2.0,,0.55
948,18,7.0,3.0,,0.75
948,4,0.0,1.0,,750
948,7,7.0,3.0,,8.5
948,5,0.0,2.0,,50
948,8,6.0,3.0,5.0,1800
948,11,0.0,4.0,,3420
948,0,0.0,3.0,,12000
948,19,7.0,2.0,4.0,7709.11
948,19,6.0,1.0,4.0,4788.7
949,5,0.0,1.0,4.0,250
949,7,6.0,1.0,4.0,6.75
949,17,6.0,3.0,4.0,55
949,4,0.0,1.0,5.0,750
949,15,7.0,2.0,5.0,0.005
949,19,7.0,3.0,4.0,7386.29
949,19,7.0,2.0,4.0,7727.96
950,13,,,,120
950,3,,,,1.5
950,7,0.0,,,7
950,0,,,,450
950,10,,,,250
950,18,,,,0.75
978,16,0.0,1.0,4.0,26.5
978,4,6.0,1.0,5.0,150.3
978,18,6.0,2.0,5.0,0.735
978,12,0.0,3.0,5.0,10.2
978,5,0.0,4.0,,255.6
978,10,7.0,2.0,5.0,450.88
978,6,0.0,1.0,4.0,1200
978,19,0.0,2.0,5.0,1875.54
978,19,0.0,2.0,5.0,1825.3
978,19,6.0,4.0,,5002.9
978,1,6.0,1.0,5.0,540
993,16,0.0,2.0,4.0,28
993,6,7.0,3.0,5.0,1520
993,4,7.0,1.0,,450
993,12,6.0,2.0,5.0,19
993,2,7.0,2.0,,37
993,0,7.0,1.0,4.0,8000
993,19,6.0,1.0,4.0,4792.39
