report_id,instrument,product1_id,product2_id,product3_id,result
Report_1432,X-Ray Diffractometer XRD-6000,6,2,5,25
Report_1432,Thermocycler TC-5000,0,2,,37
Report_1432,NMR Spectrometer NMR-500,6,1,4,10
Report_1432,Four Ball FB-1000,0,3,4,0.35
Report_1432,Viscometer VS-300,6,2,4,5286.65
Report_1437,Spectrometer Alpha-300,,,,750
Report_1437,UV-Vis Spectrophotometer UV-2600,,,,1.8
Report_1437,Spectrometer Alpha-300,,,,820
Report_1437,UV-Vis Spectrophotometer UV-2600,,,,2.4
Report_1437,Rheometer R-4500,,,,450
Report_1437,Microplate Reader MRX,,,,2.1
Report_1437,Conductivity Meter CM-215,,,,1200
Report_1437,FTIR Spectrometer FTIR-8400,,,,950
Report_1437,PCR Machine PCR-96,,,,25
Report_1445,FTIR Spectrometer FTIR-8400,4,,,1230
Report_1445,X-Ray Diffractometer XRD-6000,3,5,,57
Report_1445,Four Ball FB-1000,2,4,,0.45
Report_1445,Microplate Reader MRX,3,,,3.2
Report_1445,Ion Chromatograph IC-2100,2,5,,0.015
Report_1445,FTIR Spectrometer FTIR-8400,5,,,1750
Report_1445,Viscometer VS-300,2,,,5185.99
Report_1445,Viscometer VS-300,4,,,2543.56
Report_1445,Viscometer VS-300,3,4,,7355.07
Report_1464,Liquid Chromatograph LC-400,7,3,,45.6 µg/mL
Report_1464,HPLC System HPLC-9000,0,4,,150.5 mg/L
Report_1464,NMR Spectrometer NMR-500,0,3,4,8.5 ppm
Report_1464,Titrator T-905,0,1,,0.002 M
Report_1464,UV-Vis Spectrophotometer UV-2600,0,3,4,2.3 Abs
Report_1466,Microplate Reader MRX,7,1,4,2.7
Report_1466,NMR Spectrometer NMR-500,7,2,5,12
Report_1466,X-Ray Diffractometer XRD-6000,7,1,5,85
Report_1466,PCR Machine PCR-96,6,2,,25
Report_1466,HPLC System HPLC-9000,6,1,4,234
Report_1466,Thermocycler TC-5000,0,3,5,72
Report_147,Liquid Chromatograph LC-400,7,2,4,75.32
Report_147,Mass Spectrometer MS-20,6,1,5,1205.4
Report_147,Four Ball FB-1000,0,1,5,0.458
Report_147,X-Ray Diffractometer XRD-6000,6,5,,145.3
Report_147,Titrator T-905,0,3,4,4.678
Report_147,Viscometer VS-300,7,1,,7064.86
Report_147,Viscometer VS-300,6,,,4986.43
Report_147,Mass Spectrometer MS-20,0,4,,1583.9
Report_1471,NMR Spectrometer NMR-500,7,3,4,15
Report_1471,Gas Chromatograph GC-2010,6,3,,35.5
Report_1471,HPLC System HPLC-9000,6,3,4,487.5
Report_1471,Ion Chromatograph IC-2100,6,1,5,78.2
Report_1471,pH Meter PH-700,7,2,,6.4
Report_1471,X-Ray Diffractometer XRD-6000,0,2,,120
Report_1471,UV-Vis Spectrophotometer UV-2600,7,2,4,1.8
Report_1473,NMR Spectrometer NMR-500,7,4,,15
Report_1473,UV-Vis Spectrophotometer UV-2600,0,3,4,2.5
Report_1473,Rheometer R-4500,6,,,950
Report_1473,Titrator T-905,6,5,,8
Report_1473,Viscometer VS-300,7,2,4,7543.98
Report_1473,Viscometer VS-300,7,1,4,7451.81
Report_1473,Viscometer VS-300,7,1,,7125.94
Report_1479,UV-Vis Spectrophotometer UV-2600,0,5,,1.2
Report_1479,UV-Vis Spectrophotometer UV-2600,6,2,5,3.1
Report_1479,Centrifuge X100,0,4,,12000
Report_1479,Centrifuge X100,0,2,,7500
Report_1479,Titrator T-905,6,1,4,0.005
Report_1479,Titrator T-905,6,1,5,0.15
Report_1479,Gas Chromatograph GC-2010,7,2,,250
Report_1479,Gas Chromatograph GC-2010,7,4,,350
Report_1479,X-Ray Diffractometer XRD-6000,6,5,,50
Report_1479,Viscometer VS-300,6,1,4,4742.29
Report_1479,Viscometer VS-300,6,2,,5447.12
Report_1479,Viscometer VS-300,6,1,4,4695.79
Report_1481,FTIR Spectrometer FTIR-8400,6,,,10
Report_1481,Mass Spectrometer MS-20,7,,,589
Report_1481,NMR Spectrometer NMR-500,0,,,15
Report_1481,PCR Machine PCR-96,6,,,30
Report_1481,HPLC System HPLC-9000,7,,,590
Report_1483,Gas Chromatograph GC-2010,7,1,5,250
Report_1483,Four Ball FB-1000,6,3,,0.75
Report_1483,Microplate Reader MRX,7,3,5,2.5
Report_1483,Conductivity Meter CM-215,6,3,4,1500
Report_1483,Gas Chromatograph GC-2010,6,1,,0.3
Report_1483,Four Ball FB-1000,0,2,4,0.85
Report_1483,Liquid Chromatograph LC-400,6,5,,300
Report_1483,X-Ray Diffractometer XRD-6000,0,3,5,90
Report_1484,HPLC System HPLC-9000,6,3,5,523.75
Report_1484,NMR Spectrometer NMR-500,6,5,,8.7
Report_1484,Conductivity Meter CM-215,6,4,,1450
Report_1484,FTIR Spectrometer FTIR-8400,6,1,,3050
Report_1484,Thermocycler TC-5000,0,3,4,32
Report_1484,Ion Chromatograph IC-2100,7,1,,47.2
Report_1484,UV-Vis Spectrophotometer UV-2600,0,1,5,2.8
Report_1484,HPLC System HPLC-9000,6,1,4,789.45
Report_1484,NMR Spectrometer NMR-500,0,2,5,15.3
Report_15,Thermocycler TC-5000,0,4,,75
Report_15,Microplate Reader MRX,7,3,4,2.5
Report_15,Mass Spectrometer MS-20,0,3,4,950
Report_15,NMR Spectrometer NMR-500,7,1,5,10
Report_15,FTIR Spectrometer FTIR-8400,7,3,,3500
Report_15,HPLC System HPLC-9000,0,4,,500
Report_15,X-Ray Diffractometer XRD-6000,7,3,,120
Report_15,Four Ball FB-1000,0,3,,0.75
Report_15,Viscometer VS-300,6,,,5100.84
Report_15,Viscometer VS-300,6,3,,4962.7
Report_15,Viscometer VS-300,7,2,4,7649.09
Report_1509,Viscometer VS-300,,,,2375.4
Report_1509,Viscometer VS-300,,,,7348.21
Report_1509,PCR Machine PCR-96,,,,12
Report_1526,Conductivity Meter CM-215,6,1,,1845
Report_1526,Conductivity Meter CM-215,0,,,1650
Report_1526,pH Meter PH-700,6,2,5,7.5
Report_1526,UV-Vis Spectrophotometer UV-2600,0,3,4,2.7
Report_1526,UV-Vis Spectrophotometer UV-2600,6,5,,1.9
Report_1526,X-Ray Diffractometer XRD-6000,0,2,4,120
Report_1526,Viscometer VS-300,6,2,4,5130.79
Report_1526,Four Ball FB-1000,0,2,,0.45
Report_1526,HPLC System HPLC-9000,7,2,4,750
Report_1526,Liquid Chromatograph LC-400,6,1,4,320
Report_153,pH Meter PH-700,7,1,,7
Report_153,Liquid Chromatograph LC-400,0,2,5,50
Report_153,NMR Spectrometer NMR-500,0,2,,5
Report_153,Four Ball FB-1000,6,3,5,0.6
Report_153,PCR Machine PCR-96,0,3,5,30
Report_1533,Conductivity Meter CM-215,0,1,4,1450
Report_1533,Centrifuge X100,6,,,12000
Report_1549,Microplate Reader MRX,6,2,5,3.5 OD
Report_1549,Ion Chromatograph IC-2100,0,2,4,50.5 mM
Report_1549,Spectrometer Alpha-300,0,2,,550 nm
Report_1567,Mass Spectrometer MS-20,6,3,,1567
Report_1567,PCR Machine PCR-96,0,5,,28
Report_1567,Ion Chromatograph IC-2100,0,3,,45.12
Report_1567,Four Ball FB-1000,0,2,,0.567
Report_1569,Ion Chromatograph IC-2100,6,3,,35.67 mM
Report_1569,Conductivity Meter CM-215,0,5,,1200 uS/cm
Report_1569,Thermocycler TC-5000,7,3,5,55 °C
Report_1569,NMR Spectrometer NMR-500,7,2,4,10.5 ppm
Report_1569,FTIR Spectrometer FTIR-8400,0,1,,2500 1/cm
Report_1569,Ion Chromatograph IC-2100,0,4,,45.12 mM
Report_1569,Viscometer VS-300,7,1,4,7291.28 cP
Report_1576,Microplate Reader MRX,7,3,4,2.3
Report_1576,Thermocycler TC-5000,7,2,5,37
Report_1576,UV-Vis Spectrophotometer UV-2600,7,3,4,0.95
Report_1576,Ion Chromatograph IC-2100,7,3,5,5.22
Report_1576,Liquid Chromatograph LC-400,7,1,5,100
Report_1576,HPLC System HPLC-9000,6,1,5,450
Report_1576,Conductivity Meter CM-215,6,,,998
Report_1578,HPLC System HPLC-9000,0,,,528.43
Report_1578,UV-Vis Spectrophotometer UV-2600,0,,,2.35
Report_1578,NMR Spectrometer NMR-500,7,,,14.8
Report_1578,Ion Chromatograph IC-2100,7,,,85.2
Report_1578,Mass Spectrometer MS-20,7,,,1725.5
Report_1578,Titrator T-905,0,,,4.21
Report_1578,Spectrometer Alpha-300,7,,,645
Report_1580,Spectrometer Alpha-300,6,3,4,750.5
Report_1580,Spectrometer Alpha-300,6,5,,450.2
Report_1580,Spectrometer Alpha-300,7,1,5,990.3
Report_1580,Ion Chromatograph IC-2100,0,1,5,0.035
Report_1580,HPLC System HPLC-9000,6,5,,250.9
Report_1580,X-Ray Diffractometer XRD-6000,0,2,,75.6
Report_1580,X-Ray Diffractometer XRD-6000,7,1,4,45.3
Report_1580,Thermocycler TC-5000,6,3,4,55.4
Report_1580,Conductivity Meter CM-215,0,2,,1500
Report_1580,NMR Spectrometer NMR-500,0,2,5,8.7
Report_1580,NMR Spectrometer NMR-500,7,4,,18.2
Report_1580,Gas Chromatograph GC-2010,7,1,4,0.3
Report_1580,Gas Chromatograph GC-2010,0,2,5,0.9
Report_159,Four Ball FB-1000,7,5,,0.35
Report_159,Gas Chromatograph GC-2010,0,3,,200
Report_159,Microplate Reader MRX,6,3,4,1.8
Report_159,pH Meter PH-700,0,5,,7.5
Report_159,UV-Vis Spectrophotometer UV-2600,0,1,,2.2
Report_1594,Liquid Chromatograph LC-400,0,1,,120.56
Report_1594,Mass Spectrometer MS-20,6,,,1530
Report_1594,HPLC System HPLC-9000,6,3,5,800.21
Report_1594,NMR Spectrometer NMR-500,7,5,,10.5
Report_1594,UV-Vis Spectrophotometer UV-2600,6,4,,2.1
Report_1594,Four Ball FB-1000,6,1,4,0.65
Report_1594,Microplate Reader MRX,0,1,5,3.8
Report_1594,Ion Chromatograph IC-2100,7,1,,85.4
Report_1594,Liquid Chromatograph LC-400,0,2,5,230.45
Report_1594,Viscometer VS-300,0,3,,2968.42
Report_1594,Viscometer VS-300,0,2,5,1799.21
Report_1609,HPLC System HPLC-9000,6,4,,499.52
Report_1609,Conductivity Meter CM-215,0,1,,1427
Report_1609,pH Meter PH-700,7,2,,6.8
Report_1609,Ion Chromatograph IC-2100,7,3,,23.7
Report_1609,Four Ball FB-1000,6,,,0.789
Report_1609,X-Ray Diffractometer XRD-6000,7,3,,95.2
Report_1609,Liquid Chromatograph LC-400,7,2,,Concentration
Report_1609,UV-Vis Spectrophotometer UV-2600,6,3,,Absorbance
Report_1609,Gas Chromatograph GC-2010,0,3,4,876
Report_1609,Viscometer VS-300,6,2,,5329.55
Report_161,Rheometer R-4500,,,,384.2
Report_161,Thermocycler TC-5000,,,,73
Report_1620,Conductivity Meter CM-215,6,1,5,950
Report_1620,Conductivity Meter CM-215,6,5,,1100
Report_1620,Microplate Reader MRX,0,1,,2.5
Report_1620,Viscometer VS-300,7,,,7329.51
Report_1620,Viscometer VS-300,6,3,5,5077.11
Report_165,HPLC System HPLC-9000,0,3,,Concentration
Report_165,Rheometer R-4500,7,1,4,Viscosity
Report_165,Microplate Reader MRX,6,,,Optical Density
Report_165,Titrator T-905,0,1,5,Molarity
Report_165,Centrifuge X100,,,,------------
Report_165,Centrifuge X100,,,,"Ignore, This"
Report_165,Centrifuge X100,,,,-------------
Report_1652,Four Ball FB-1000,7,1,,0.45
Report_1652,PCR Machine PCR-96,6,1,4,28
Report_1652,HPLC System HPLC-9000,7,4,,500
Report_1652,UV-Vis Spectrophotometer UV-2600,6,2,,2.3
Report_1664,pH Meter PH-700,0,3,5,7.5
Report_1664,Centrifuge X100,6,5,,6.8
Report_1664,Mass Spectrometer MS-20,7,3,5,534
Report_1679,Liquid Chromatograph LC-400,,,,100.25
Report_1679,Ion Chromatograph IC-2100,,,,25.3
Report_1679,UV-Vis Spectrophotometer UV-2600,,,,1.5
Report_1679,Gas Chromatograph GC-2010,,,,750.5
Report_1679,Rheometer R-4500,0,,,350.6
Report_1679,Conductivity Meter CM-215,,,,1450
Report_1679,Viscometer VS-300,,,,2003.54
Report_1679,Viscometer VS-300,,,,2076.25
Report_1679,Thermocycler TC-5000,,,,58
Report_1679,Spectrometer Alpha-300,,,,520
Report_1679,PCR Machine PCR-96,,,,25
Report_1687,FTIR Spectrometer FTIR-8400,0,1,4,450
Report_1687,FTIR Spectrometer FTIR-8400,0,1,,3400
Report_1687,pH Meter PH-700,7,3,5,5.9
Report_1687,pH Meter PH-700,7,1,4,6.5
Report_1687,Liquid Chromatograph LC-400,6,2,4,250
Report_1687,Liquid Chromatograph LC-400,7,1,,150
Report_1687,Ion Chromatograph IC-2100,0,2,5,10
Report_1687,Viscometer VS-300,6,3,,5118.85
Report_1687,Viscometer VS-300,6,3,,5230.99
Report_169,Centrifuge X100,,,,12000
Report_169,Viscometer VS-300,7,1,,7149.55
Report_169,Viscometer VS-300,0,2,4,2064.04
Report_169,Centrifuge X100,,,,...
Report_169,Ion Chromatograph IC-2100,6,1,,0.025
Report_169,Titrator T-905,6,,,7.5
Report_169,Viscometer VS-300,7,5,,7345.66
Report_169,Centrifuge X100,,,,...
Report_169,pH Meter PH-700,7,3,4,7.2
Report_169,Microplate Reader MRX,7,3,4,2.5
Report_169,Centrifuge X100,,,,...
Report_1720,Four Ball FB-1000,7,2,5,0.75
Report_1720,NMR Spectrometer NMR-500,0,2,,18
Report_1720,PCR Machine PCR-96,6,2,5,25
Report_1720,Spectrometer Alpha-300,6,2,,300
Report_1720,Gas Chromatograph GC-2010,6,1,,150
Report_1720,FTIR Spectrometer FTIR-8400,7,3,4,3200
Report_1720,Viscometer VS-300,6,3,,5140.5
Report_1730,Mass Spectrometer MS-20,6,3,5,1500
Report_1730,NMR Spectrometer NMR-500,7,,,10
Report_1730,Rheometer R-4500,7,5,,500
Report_1730,UV-Vis Spectrophotometer UV-2600,0,1,4,2.8
Report_1730,Spectrometer Alpha-300,6,2,5,450
Report_1730,Titrator T-905,0,2,4,0.05
Report_1730,Ion Chromatograph IC-2100,0,4,,25
Report_1730,PCR Machine PCR-96,7,3,4,30
Report_1730,Conductivity Meter CM-215,6,3,5,1800
Report_1730,Viscometer VS-300,7,2,5,7642.45
Report_1730,Viscometer VS-300,0,1,4,3129.4
Report_1732,Spectrometer Alpha-300,0,1,,860.5
Report_1732,Mass Spectrometer MS-20,0,2,5,450.2
Report_1732,Liquid Chromatograph LC-400,0,4,,100.5
Report_1732,Thermocycler TC-5000,7,3,5,85
Report_1732,X-Ray Diffractometer XRD-6000,0,1,,150
Report_1732,Viscometer VS-300,6,1,4,4668.18
Report_1732,Viscometer VS-300,6,3,,5018.38
Report_1732,UV-Vis Spectrophotometer UV-2600,6,3,,2.3
Report_1732,Titrator T-905,7,3,,0.056
Report_1732,Four Ball FB-1000,7,1,4,0.62
Report_1732,PCR Machine PCR-96,0,2,,28.7
Report_1732,Gas Chromatograph GC-2010,0,2,5,750.1
Report_1742,Mass Spectrometer MS-20,6,1,5,150
Report_1742,X-Ray Diffractometer XRD-6000,7,,,160
Report_1742,Viscometer VS-300,0,2,,2023.58
Report_1742,Viscometer VS-300,7,2,4,7806.24
Report_1743,Liquid Chromatograph LC-400,7,,,320 µg/mL
Report_1743,X-Ray Diffractometer XRD-6000,7,3,4,120 °C
Report_1743,Centrifuge X100,6,3,4,8500 RPM
Report_1743,Viscometer VS-300,7,2,5,7559.24 cP
Report_1743,Viscometer VS-300,6,3,5,5250.06 cP
Report_1743,Viscometer VS-300,7,,,7514.61 cP
Report_1743,Titrator T-905,6,5,,5.8 M
Report_1743,Microplate Reader MRX,0,,,3.2 OD
Report_1753,Spectrometer Alpha-300,0,2,4,Wavelength
Report_1753,UV-Vis Spectrophotometer UV-2600,6,2,5,Absorbance
Report_1753,Thermocycler TC-5000,0,4,,Temperature
Report_1753,Gas Chromatograph GC-2010,0,1,5,Concentration
Report_1759,Viscometer VS-300,,,,7432.05
Report_1759,Viscometer VS-300,6,,,5002.71
Report_1764,Conductivity Meter CM-215,6,3,4,1520
Report_1772,UV-Vis Spectrophotometer UV-2600,7,3,,2.4
Report_1772,Centrifuge X100,,,,
Report_1772,X-Ray Diffractometer XRD-6000,6,,,
Report_1779,Liquid Chromatograph LC-400,0,1,4,ug/mL: 250
Report_1779,Conductivity Meter CM-215,0,1,5,uS/cm: 1800
Report_1779,Gas Chromatograph GC-2010,0,1,,ppm: 0.9
Report_1796,Conductivity Meter CM-215,6,3,4,Conductivity: 1250
Report_1796,UV-Vis Spectrophotometer UV-2600,0,3,5,Absorbance: 2.7
Report_1796,pH Meter PH-700,6,1,,pH: 6.8
Report_1796,Titrator T-905,0,2,,Molarity: 0.0025
Report_1796,Gas Chromatograph GC-2010,0,1,5,Concentration: 850
Report_1796,Microplate Reader MRX,6,,,Optical Density: 1.5
Report_1796,PCR Machine PCR-96,6,2,5,Cycle Threshold: 25
Report_1796,Rheometer R-4500,6,3,4,Viscosity: 450
Report_1796,Liquid Chromatograph LC-400,0,1,5,Concentration: 200
Report_1796,Thermocycler TC-5000,6,2,5,Temperature: 37
Report_1796,Viscometer VS-300,6,2,,Viscosity: 5266.69
Report_1796,Viscometer VS-300,6,3,,Viscosity: 5089.96
Report_1800,pH Meter PH-700,0,3,,6.8
Report_1800,Viscometer VS-300,7,1,5,7227.96 cP
Report_1800,Viscometer VS-300,7,4,,7350.76 cP
Report_1828,Titrator T-905,6,1,4,5.678
Report_1828,Mass Spectrometer MS-20,6,2,,1025
Report_1828,FTIR Spectrometer FTIR-8400,6,3,,1234
Report_1828,Liquid Chromatograph LC-400,0,2,4,250.3
Report_1828,UV-Vis Spectrophotometer UV-2600,0,1,,1.45
Report_1828,Microplate Reader MRX,6,1,,2.56
Report_1828,Viscometer VS-300,0,3,,2918.11
Report_1828,Viscometer VS-300,0,3,,3034.26
Report_1829,Mass Spectrometer MS-20,7,2,,1500
Report_1829,Thermocycler TC-5000,7,3,,60
Report_1829,Spectrometer Alpha-300,0,2,5,350
Report_1829,Gas Chromatograph GC-2010,6,3,5,500
Report_1829,PCR Machine PCR-96,0,4,,25
Report_1829,Ion Chromatograph IC-2100,7,1,4,10
Report_1829,Centrifuge X100,0,2,,13000
Report_1829,Microplate Reader MRX,7,2,,2.5
Report_1829,Rheometer R-4500,6,3,5,750
Report_1829,FTIR Spectrometer FTIR-8400,0,2,,3000
Report_1847,NMR Spectrometer NMR-500,,,,15
Report_1847,Spectrometer Alpha-300,,,,250
Report_1847,HPLC System HPLC-9000,,,,500
Report_1847,Gas Chromatograph GC-2010,,,,250
Report_1847,Liquid Chromatograph LC-400,,,,300
Report_1847,Titrator T-905,,,,0.005
Report_1847,Conductivity Meter CM-215,,,,1200
Report_1847,pH Meter PH-700,,,,7
Report_1847,Viscometer VS-300,,,,3110.22
Report_1847,Viscometer VS-300,,,,4652.24
Report_1857,Four Ball FB-1000,6,2,4,0.500 mm
Report_1857,Conductivity Meter CM-215,7,2,,1200 uS/cm
Report_1857,Conductivity Meter CM-215,6,2,,1800 uS/cm
Report_1857,Centrifuge X100,6,,,12000 RPM
Report_1867,Spectrometer Alpha-300,7,2,4,550
Report_1867,Ion Chromatograph IC-2100,6,3,,0.045
Report_1867,Gas Chromatograph GC-2010,0,1,5,250
Report_1867,NMR Spectrometer NMR-500,7,3,5,10
Report_1867,Viscometer VS-300,6,5,,5049.56
Report_1867,Viscometer VS-300,7,1,4,7099.73
Report_187,Ion Chromatograph IC-2100,0,,,0.025 mM
Report_187,UV-Vis Spectrophotometer UV-2600,0,,,1.2 Abs
Report_187,Rheometer R-4500,7,1,4,450 Pa-s
Report_187,X-Ray Diffractometer XRD-6000,6,,,90
Report_187,Microplate Reader MRX,6,5,,2.5 OD
Report_187,FTIR Spectrometer FTIR-8400,6,3,,3500 1/cm
Report_1875,Microplate Reader MRX,7,1,4,2.5
Report_1875,Liquid Chromatograph LC-400,6,1,5,320
Report_1875,Microplate Reader MRX,0,4,,1.8
Report_1875,HPLC System HPLC-9000,0,1,5,750
Report_1875,Four Ball FB-1000,7,,,0.45
Report_1875,Conductivity Meter CM-215,7,3,4,1500
Report_1875,Viscometer VS-300,0,2,,1938.93
Report_1875,Viscometer VS-300,0,3,5,2797.92
Report_1875,Titrator T-905,0,1,4,5.3
Report_1875,Ion Chromatograph IC-2100,6,2,4,60
Report_1875,PCR Machine PCR-96,6,5,,28
Report_1877,Centrifuge X100,7,3,,12050
Report_1877,Centrifuge X100,6,1,,13200
Report_1877,Conductivity Meter CM-215,0,5,,1450
Report_1877,Gas Chromatograph GC-2010,6,3,,350.5
Report_1881,Ion Chromatograph IC-2100,0,5,,25.8
Report_1881,Viscometer VS-300,0,3,5,2625.59
Report_1881,Viscometer VS-300,6,5,,4992.72
Report_1884,pH Meter PH-700,7,4,,pH Level
Report_1884,UV-Vis Spectrophotometer UV-2600,0,2,4,Absorbance
Report_1884,Conductivity Meter CM-215,6,3,,Conductivity
Report_1884,FTIR Spectrometer FTIR-8400,7,1,4,Wavenumber
Report_1884,X-Ray Diffractometer XRD-6000,6,3,,Crystallinity
Report_1884,Thermocycler TC-5000,6,5,,Temperature
Report_1884,Rheometer R-4500,0,2,4,256
Report_1884,Titrator T-905,7,4,,0.02
Report_1884,PCR Machine PCR-96,7,1,4,28
Report_1884,Viscometer VS-300,0,2,,1930.84
Report_1884,Viscometer VS-300,7,1,5,7045.36
Report_1887,pH Meter PH-700,0,3,5,pH
Report_1887,PCR Machine PCR-96,7,,,Threshold Cycle
Report_1887,Mass Spectrometer MS-20,0,3,,Mass-to-Charge
Report_1887,FTIR Spectrometer FTIR-8400,6,3,4,Wavenumber
Report_1887,UV-Vis Spectrophotometer UV-2600,0,,,Absorbance
Report_1887,HPLC System HPLC-9000,0,5,,Concentration
Report_1887,pH Meter PH-700,7,3,5,pH
Report_1887,PCR Machine PCR-96,6,3,,Threshold Cycle
Report_1887,Mass Spectrometer MS-20,6,4,,Mass-to-Charge
Report_1887,FTIR Spectrometer FTIR-8400,7,5,,Wavenumber
Report_1892,Rheometer R-4500,0,2,4,450 Pa-s
Report_1892,Viscometer VS-300,7,3,,7312.02 cP
Report_1892,Viscometer VS-300,6,3,5,5207.91 cP
Report_1899,Spectrometer Alpha-300,,,,850
Report_1899,UV-Vis Spectrophotometer UV-2600,,,,1.8
Report_1899,Viscometer VS-300,,,,4730.95
Report_1899,Titrator T-905,,,,5.75
Report_1899,Centrifuge X100,,,,12000
Report_1899,Viscometer VS-300,,,,7677.93
Report_1899,Rheometer R-4500,,,,750.3
Report_1899,Conductivity Meter CM-215,,,,950
Report_1899,pH Meter PH-700,,,,7.2
Report_1899,X-Ray Diffractometer XRD-6000,,,,120
Report_1899,HPLC System HPLC-9000,,,,150.5
Report_1899,Liquid Chromatograph LC-400,,,,250
Report_1914,Four Ball FB-1000,6,1,5,0.5
Report_1914,PCR Machine PCR-96,6,,,35
Report_1914,FTIR Spectrometer FTIR-8400,0,2,5,2500
Report_1914,Gas Chromatograph GC-2010,6,5,,0.5
Report_1914,X-Ray Diffractometer XRD-6000,7,1,4,120
Report_1914,Rheometer R-4500,7,5,,150
Report_1919,Conductivity Meter CM-215,0,1,4,1500
Report_1919,pH Meter PH-700,7,1,4,7.5
Report_1919,Centrifuge X100,,,,
Report_192,Ion Chromatograph IC-2100,7,3,,55.678
Report_192,Four Ball FB-1000,0,2,,0.756
Report_192,PCR Machine PCR-96,0,5,,28
Report_192,Mass Spectrometer MS-20,0,3,4,1235
Report_192,NMR Spectrometer NMR-500,0,3,,15
Report_192,Spectrometer Alpha-300,6,4,,230
Report_192,Liquid Chromatograph LC-400,6,2,,350
Report_1920,Titrator T-905,0,1,,3.456
Report_1920,HPLC System HPLC-9000,0,,,250.78
Report_1920,UV-Vis Spectrophotometer UV-2600,7,2,4,1.234
Report_1920,FTIR Spectrometer FTIR-8400,0,5,,1550
Report_1920,PCR Machine PCR-96,0,2,,25
Report_1920,Four Ball FB-1000,6,1,4,0.654
Report_1926,X-Ray Diffractometer XRD-6000,,,,112°C
Report_1926,Titrator T-905,,,,8.5 M
Report_1926,Centrifuge X100,,,,...
Report_1936,pH Meter PH-700,0,3,5,6.5
Report_1936,Four Ball FB-1000,6,1,4,0.65
Report_1936,Viscometer VS-300,0,,,2561.57
Report_1936,Viscometer VS-300,7,,,7387.97
Report_1938,UV-Vis Spectrophotometer UV-2600,0,2,4,2.8
Report_1938,Spectrometer Alpha-300,7,3,4,600
Report_1938,Viscometer VS-300,6,5,,5016.13
Report_1938,Viscometer VS-300,0,1,4,3015.45
Report_1938,Conductivity Meter CM-215,6,2,5,850
Report_1938,Liquid Chromatograph LC-400,7,1,5,42
Report_1938,Titrator T-905,7,3,4,5.7
Report_1938,NMR Spectrometer NMR-500,6,2,5,3.4
Report_1938,pH Meter PH-700,0,2,4,5.9
Report_1938,Rheometer R-4500,0,2,4,150
Report_1938,Microplate Reader MRX,7,3,4,1.2
Report_1957,Titrator T-905,,,,5 M
Report_1957,Mass Spectrometer MS-20,,,,1200 m/z
Report_1957,Viscometer VS-300,,,,7261.96 cP
Report_1957,Viscometer VS-300,,,,2612.72 cP
Report_196,Viscometer VS-300,7,1,5,7810.99
Report_196,Viscometer VS-300,6,3,,5290.49
Report_196,Conductivity Meter CM-215,7,5,,1100
Report_1964,PCR Machine PCR-96,7,4,,24
Report_1964,NMR Spectrometer NMR-500,6,5,,15
Report_1964,Centrifuge X100,6,1,5,8000
Report_1970,Centrifuge X100,0,1,5,5500
Report_1970,Conductivity Meter CM-215,0,1,4,600
Report_1970,X-Ray Diffractometer XRD-6000,7,3,,120.5
Report_1970,FTIR Spectrometer FTIR-8400,0,3,,1700
Report_1970,pH Meter PH-700,0,5,,5.6
Report_1970,Mass Spectrometer MS-20,0,2,,1500.3
Report_1970,NMR Spectrometer NMR-500,7,3,4,15.3
Report_1970,Viscometer VS-300,7,3,4,7120.18
Report_1970,Viscometer VS-300,7,2,5,7790.07
Report_1970,Viscometer VS-300,6,,,5320.55
Report_1987,Rheometer R-4500,7,2,,892
Report_1987,Rheometer R-4500,7,3,,675
Report_1987,Viscometer VS-300,7,,,7477.57
Report_1987,Ion Chromatograph IC-2100,6,,,45
Report_1987,FTIR Spectrometer FTIR-8400,0,3,5,987
Report_1994,Viscometer VS-300,0,1,5,2779.15
Report_1994,Viscometer VS-300,0,2,,2053.69
Report_1994,Viscometer VS-300,0,2,4,2011.87
Report_1994,Rheometer R-4500,7,1,,569.32
Report_2000,PCR Machine PCR-96,7,3,5,29
Report_2000,UV-Vis Spectrophotometer UV-2600,6,3,4,2.5
Report_2000,Conductivity Meter CM-215,6,1,,1500
Report_2000,Spectrometer Alpha-300,0,1,4,650
Report_2000,HPLC System HPLC-9000,7,5,,400
Report_2000,Viscometer VS-300,7,2,4,7473.99
Report_2000,Viscometer VS-300,0,3,,2823.18
Report_2006,Rheometer R-4500,7,1,5,75.3
Report_2006,Centrifuge X100,6,1,4,12000
Report_2006,pH Meter PH-700,7,2,,6.8
Report_2006,Viscometer VS-300,6,2,4,5336.99
Report_2006,Viscometer VS-300,7,1,4,7195.84
Report_2006,HPLC System HPLC-9000,0,3,4,500.23
Report_2006,UV-Vis Spectrophotometer UV-2600,0,4,,2.15
Report_2006,Ion Chromatograph IC-2100,0,1,4,0.05
Report_2006,FTIR Spectrometer FTIR-8400,0,3,4,1200
Report_2006,X-Ray Diffractometer XRD-6000,7,,,90
Report_2006,Mass Spectrometer MS-20,7,3,5,1500
Report_205,FTIR Spectrometer FTIR-8400,7,3,5,1300
Report_205,Spectrometer Alpha-300,0,4,,650
Report_205,Ion Chromatograph IC-2100,6,4,,0.05
Report_205,PCR Machine PCR-96,7,1,4,28
Report_205,Mass Spectrometer MS-20,0,3,5,1200
